,,Data Provided by:,,,,,,,,
,,SOEST Laboratory for ,,,,,,,,
,,Analtyical Biogeochemistry (S-LAB),,,,,,,,
,,University of Hawaii at Manoa ,,,,,,,,
,,1000 Pope Rd,,,,,,,,
,,"Honolulu, HI 96822",,,,,,,,
,,808-956-5878,,,,,,,,
,,,,,,,,,,
,,Date Samples Received:,,9/2/21,,,,,,
,,,,,,,,,,
,,Project:,MNMRC,Project: Hui O Ka Wai Ola,,,,,,
,,,,,,,,,,
Sample,Sample,Total N,Total P,Phosphate,Silicate,N+N,Ammonia,,,
ID,Number,µg/L,µg/L,µg/L,µg/L,µg/L,µg/L,,,
NKN210824-N-1,1,227.30,13.95,10.44,1460.51,138.22,4.04,,,
KWP210824-N-1,2,140.06,12.42,9.08,727.79,23.37,4.78,,,
KKS210824-N-1,3,161.30,12.20,5.48,568.89,75.36,3.98,,,
KKP210824-N-1,4,171.44,10.93,6.10,430.45,72.30,4.14,,,
KCP210825-N-1,5,433.70,18.73,14.61,1806.48,231.46,14.43,,,
MMB210825-N-1,6,116.33,9.33,4.84,150.23,36.72,0.91,,,
MAN210825-N-1,7,112.27,9.77,3.42,157.13,4.67,3.36,,,
MAS210825-N-1,8,104.22,12.45,8.62,572.88,27.04,5.13,,,
NMH210826-N-1,9,134.16,11.09,8.18,545.96,72.75,9.86,,,
NMC210826-N-1,10,159.12,28.66,17.39,586.54,88.78,6.04,,,
NHP210826-N-1,11,138.45,9.32,4.72,454.82,62.93,4.42,,,
NKP210826-N-1,12,87.79,8.70,3.22,87.55,1.47,3.85,,,
NKC210826-N-1,13,153.87,9.38,4.83,374.21,93.27,1.55,,,
,,,,,,,,,,
