,,Data Provided by:,,,,,,,,
,,SOEST Laboratory for ,,,,,,,,
,,Analtyical Biogeochemistry (S-LAB),,,,,,,,
,,University of Hawaii at Manoa ,,,,,,,,
,,1000 Pope Rd,,,,,,,,
,,"Honolulu, HI 96822",,,,,,,,
,,808-956-5878,,,,,,,,
,,,,,,,,,,
,,Date Samples Received:,,1/13/22,SM74,,,,,
,,,,,,,,,,
,,Project:,MNMRC,Project: Hui O Ka Wai Ola,,,,,,
,,,,,,,,,,
Sample,Sample,Total N,Total P,Phosphate,Silicate,N+N,Ammonia,,,
ID,Number,µg/L,µg/L,µg/L,µg/L,µg/L,µg/L,,,
NKN220104-N-1,1,111.52,11.12,8.83,370.49,17.36,6.06,,,
KWP220104-N-1,2,126.21,12.66,10.66,215.77,32.01,4.83,,,
KKS220104-N-1,3,154.17,13.10,12.42,496.23,64.51,5.58,,,
KKP220104-N-1,4,182.53,12.18,11.77,464.02,79.32,5.55,,,
KCP220105-N-1,5,198.50,18.44,17.75,943.58,87.31,14.60,,,
MMB220105-N-1,6,100.66,6.96,3.77,122.38,8.90,0.98,,,
MAN220105-N-1,7,92.89,5.98,2.72,144.44,3.38,3.10,,,
MAS220105-N-1,8,102.59,7.12,4.36,193.65,9.30,3.07,,,
NMH220106-N-1,9,119.78,8.31,5.23,310.37,34.79,7.73,,,
NMC220106-N-1,10,163.39,9.81,6.49,364.55,67.67,9.49,,,
NHP220106-N-1,11,127.84,8.21,5.64,400.70,47.47,3.43,,,
NKP220106-N-1,12,76.88,7.56,2.76,122.59,2.75,3.37,,,
NKC220106-N-1,13,133.29,7.85,5.69,283.92,54.02,4.87,,,
,,,,,,,,,,
