,,Data Provided by:,,,,,,,,
,,SOEST Laboratory for ,,,,,,,,
,,Analtyical Biogeochemistry (S-LAB),,,,,,,,
,,University of Hawaii at Manoa ,,,,,,,,
,,1000 Pope Rd,,,,,,,,
,,"Honolulu, HI 96822",,,,,,,,
,,808-956-5878,,,,,,,,
,,,,,,,,,,
,,Date Samples Received:,,12/1/20,,,,,,
,,,,,,,,,,
,,Project:,MNMRC,Project: Hui O Ka Wai Ola,,,,,,
,,,,,,,,,,
Sample,Sample,Total N,Total P,Phosphate,Silicate,N+N,Ammonia,,,
ID,Number,µg/L,µg/L,µg/L,µg/L,µg/L,µg/L,,,
NKN201117-N-1,1,125.42,10.23,6.69,430.50,37.09,3.81,,,
KWP201117-N-1,2,135.26,14.71,12.73,1513.96,47.35,2.95,,,
KKS201117-N-1,3,129.25,10.17,7.72,608.28,37.98,2.69,,,
KKP201117-N-1,4,125.67,9.37,5.94,278.38,42.96,3.23,,,
KCP201117-N-1,5,279.28,18.79,15.86,1185.49,162.62,21.31,,,
WKD201118-N-1,6,101.59,8.12,3.95,119.96,11.89,0.51,,,
WKB201118-N-1,7,106.28,9.06,4.10,108.79,10.03,3.60,,,
MMB201118-N-1,8,120.51,10.28,4.84,120.67,15.61,1.88,,,
MAN201118-N-1,9,103.80,11.51,7.29,203.24,6.85,5.45,,,
MAS201118-N-1,10,107.69,12.57,7.70,187.47,17.09,6.56,,,
NMH201119-N-1,11,187.31,13.79,9.79,572.47,86.91,14.86,,,
NMC201119-N-1,12,147.21,8.47,4.50,259.59,61.06,2.63,,,
NHP201119-N-1,13,134.82,8.72,5.35,336.18,54.57,3.58,,,
NKP201119-N-1,14,88.11,7.81,3.48,92.27,7.62,0.85,,,
NKC201119-N-1,15,143.35,8.38,3.60,253.01,63.82,3.15,,,
