,,Data Provided by:,,,,,,,,
,,SOEST Laboratory for ,,,,,,,,
,,Analtyical Biogeochemistry (S-LAB),,,,,,,,
,,University of Hawaii at Manoa ,,,,,,,,
,,1000 Pope Rd,,,,,,,,
,,"Honolulu, HI 96822",,,,,,,,
,,808-956-5878,,,,,,,,
,,,,,,,,,,
,,Date Samples Received:,,10/2/20,,,,,,
,,,,,,,,,,
,,Project:,MNMRC,Project: Hui O Ka Wai Ola,,,,,,
,,,,,,,,,,
Sample,Sample,Total N,Total P,Phosphate,Silicate,N+N,Ammonia,,,
ID,Number,µg/L,µg/L,µg/L,µg/L,µg/L,µg/L,,,
NKN200922-N-1,1,131.79,7.75,5.09,446.41,29.80,4.65,,,
KWP200922-N-1,2,142.64,10.07,7.76,840.22,14.80,15.27,,,
KKS200922-N-1,3,156.36,8.43,7.08,721.56,46.44,4.82,,,
KKP200922-N-1,4,149.62,8.80,4.91,395.36,57.35,6.67,,,
KCP200922-N-1,5,230.70,16.76,12.82,650.85,120.54,26.75,,,
WKD200923-N-1,6,105.96,6.19,2.91,81.64,11.44,3.40,,,
WKB200923-N-1,7,96.02,6.59,3.17,54.41,8.49,3.88,,,
WUL200923-N-1,8,120.08,6.66,3.80,120.62,25.89,6.25,,,
MMB200923-N-1,9,97.73,7.19,3.73,142.30,12.78,1.72,,,
MAN200923-N-1,10,102.96,7.16,4.73,337.78,7.79,6.08,,,
MAS200923-N-1,11,106.05,9.37,6.45,94.75,12.86,10.86,,,
NMH200924-N-1,12,169.62,12.93,9.16,616.18,82.52,12.29,,,
NMC200924-N-1,13,240.67,10.63,6.93,667.97,161.22,8.32,,,
NHP200924-N-1,14,114.62,9.38,5.08,312.01,39.09,2.34,,,
NKP200924-N-1,15,103.20,8.61,4.21,42.53,5.76,2.34,,,
NKC200924-N-1,16,139.87,8.74,4.27,238.46,61.73,4.59,,,
