,,Data Provided by:,,,,,,,,
,,SOEST Laboratory for ,,,,,,,,
,,Analtyical Biogeochemistry (S-LAB),,,,,,,,
,,University of Hawaii at Manoa ,,,,,,,,
,,1000 Pope Rd,,,,,,,,
,,"Honolulu, HI 96822",,,,,,,,
,,808-956-5878,,,,,,,,
,,,,,,,,,,
,,Date Samples Received:,,6/10/21,,,,,,
,,,,,,,,,,
,,Project:,MNMRC,Project: Hui O Ka Wai Ola,,,,,,
,,,,,,,,,,
Sample,Sample,Total N,Total P,Phosphate,Silicate,N+N,Ammonia,,,
ID,Number,µg/L,µg/L,µg/L,µg/L,µg/L,µg/L,,,
NKN210511-N-1,1,221.39,9.84,5.47,1188.10,127.02,2.97,,,
KWP210511-N-1,2,128.42,13.16,10.22,1295.10,25.16,4.13,,,
KKS210511-N-1,3,220.20,11.41,6.98,851.68,99.79,13.06,,,
KKP210511-N-1,4,129.07,11.17,5.08,319.63,22.93,5.01,,,
KCP210512-N-1,5,520.60,23.45,21.12,2229.12,399.01,5.68,,,
MMB210512-N-1,6,263.73,9.70,4.44,470.40,173.42,0.94,,,
MAN210512-N-1,7,105.39,8.42,5.26,333.22,11.95,4.35,,,
MAS210512-N-1,8,130.36,13.92,10.99,704.07,30.46,7.51,,,
NMH210513-N-1,9,158.36,15.15,8.45,514.14,64.08,8.20,,,
NMC210513-N-1,10,338.37,9.83,5.15,1271.81,235.99,7.85,,,
NHP210513-N-1,11,162.94,10.04,4.56,485.06,81.17,3.95,,,
NKP210513-N-1,12,92.98,10.76,2.80,57.87,1.90,5.03,,,
NKC210513-N-1,13,301.08,11.97,5.04,571.32,221.99,2.65,,,
,,,,,,,,,,
