,,Data Provided by:,,,,,,,,
,,SOEST Laboratory for ,,,,,,,,
,,Analtyical Biogeochemistry (S-LAB),,,,,,,,
,,University of Hawaii at Manoa ,,,,,,,,
,,1000 Pope Rd,,,,,,,,
,,"Honolulu, HI 96822",,,,,,,,
,,808-956-5878,,,,,,,,
,,,,,,,,,,
,,Date Samples Received:,,4/15/21,,,,,,
,,,,,,,,,,
,,Project:,MNMRC,Project: Hui O Ka Wai Ola,,,,,,
,,,,,,,,,,
Sample,Sample,Total N,Total P,Phosphate,Silicate,N+N,Ammonia,,,
ID,Number,µg/L,µg/L,µg/L,µg/L,µg/L,µg/L,,,
NKN210330-N-1,1,269.54,18.99,15.39,1596.09,97.23,2.28,,,
KWP210330-N-1,2,93.52,16.68,12.95,376.04,11.05,3.15,,,
KKS210330-N-1,3,134.80,16.13,12.19,629.97,53.01,4.87,,,
KKP210330-N-1,4,90.25,9.77,6.91,124.85,12.07,3.98,,,
KCP210331-N-1,5,503.51,32.71,30.18,2222.47,396.00,7.95,,,
MMB210331-N-1,6,209.92,12.66,8.69,442.29,130.05,3.49,,,
MAN210331-N-1,7,83.05,8.47,4.98,185.54,8.10,3.53,,,
MAS210331-N-1,8,120.17,18.38,14.84,918.94,42.05,3.52,,,
NMH210401-N-1,9,136.69,9.73,8.56,506.85,59.40,7.64,,,
NMC210401-N-1,10,195.66,14.67,9.49,648.87,120.29,4.36,,,
NHP210401-N-1,11,101.91,9.53,6.40,262.35,33.61,1.87,,,
NKP210401-N-1,12,69.40,9.56,4.48,83.55,0.91,2.48,,,
NKC210401-N-1,13,202.98,10.04,7.42,446.51,135.43,1.31,,,
,,,,,,,,,,
