,,Data Provided by:,,,,,,,,
,,SOEST Laboratory for ,,,,,,,,
,,Analtyical Biogeochemistry (S-LAB),,,,,,,,
,,University of Hawaii at Manoa ,,,,,,,,
,,1000 Pope Rd,,,,,,,,
,,"Honolulu, HI 96822",,,,,,,,
,,808-956-5878,,,,,,,,
,,,,,,,,,,
,,Date Samples Received:,,9/11/20,,,,,,
,,,,,,,,,,
,,Project:,MNMRC,Project: Hui O Ka Wai Ola,,,,,,
,,,,,,,,,,
Sample,Sample,Total N,Total P,Phosphate,Silicate,N+N,Ammonia,,,
ID,Number,µg/L,µg/L,µg/L,µg/L,µg/L,µg/L,,,
NKN200901-N-1,1,186.17,8.16,6.58,889.84,101.22,4.03,,,
KWP200901-N-1,2,144.03,10.33,9.00,1026.14,27.99,7.46,,,
KKS200901-N-1,3,127.97,7.32,5.95,663.54,43.60,2.72,,,
KKP200901-N-1,4,202.71,10.21,6.64,404.40,57.01,8.37,,,
KCP200901-N-1,5,779.38,54.14,52.24,3154.06,560.86,171.68,,,
WKD200902-N-1,6,132.03,8.65,4.81,182.15,31.67,3.26,,,
WKB200902-N-1,7,132.10,9.60,4.01,129.35,14.31,26.29,,,
WUL200902-N-1,8,230.50,7.49,4.69,269.76,154.04,3.39,,,
MMB200902-N-1,9,151.24,6.77,4.66,339.62,67.41,2.45,,,
MAN200902-N-1,10,99.89,9.64,8.82,663.95,18.00,2.91,,,
MAS200902-N-1,11,108.37,12.04,9.17,485.92,18.89,3.75,,,
NMH200903-N-1,12,167.25,11.27,7.93,538.52,58.17,8.45,,,
NMC200903-N-1,13,223.51,9.27,6.32,802.18,157.77,7.35,,,
NHP200903-N-1,14,135.72,9.56,6.75,543.40,73.32,2.21,,,
NKP200903-N-1,15,71.08,7.80,4.21,74.65,2.38,2.18,,,
NKC200903-N-1,16,199.63,10.29,5.61,386.83,131.47,3.88,,,
