,,Data Provided by:,,,,,,,,
,,SOEST Laboratory for ,,,,,,,,
,,Analtyical Biogeochemistry (S-LAB),,,,,,,,
,,University of Hawaii at Manoa ,,,,,,,,
,,1000 Pope Rd,,,,,,,,
,,"Honolulu, HI 96822",,,,,,,,
,,808-956-5878,,,,,,,,
,,,,,,,,,,
,,Date Samples Received:,,5/13/21,,,,,,
,,,,,,,,,,
,,Project:,MNMRC,Project: Hui O Ka Wai Ola,,,,,,
,,,,,,,,,,
Sample,Sample,Total N,Total P,Phosphate,Silicate,N+N,Ammonia,,,
ID,Number,µg/L,µg/L,µg/L,µg/L,µg/L,µg/L,,,
NKN210420-N-1,1,206.36,8.96,8.36,1135.39,109.79,3.39,,,
KWP210420-N-1,2,132.60,9.26,8.58,842.91,15.41,4.02,,,
KKS210420-N-1,3,428.03,14.49,13.76,2667.78,296.70,5.55,,,
KKP210420-N-1,4,136.58,9.08,7.41,402.96,20.27,6.51,,,
KCP210421-N-1,5,840.48,39.48,34.62,4457.02,703.49,24.51,,,
MMB210421-N-1,6,284.81,7.58,6.27,539.19,175.37,7.21,,,
MAN210421-N-1,7,116.14,9.91,7.34,548.68,12.25,1.09,,,
MAS210421-N-1,8,120.32,10.51,8.81,343.56,17.99,8.29,,,
NMH210422-N-1,9,141.83,15.87,8.42,451.36,50.05,7.88,,,
NMC210422-N-1,10,448.91,10.94,9.60,1635.86,311.32,9.01,,,
NHP210422-N-1,11,227.92,9.87,8.93,825.60,135.98,3.10,,,
NKP210422-N-1,12,106.26,11.78,5.80,60.62,5.23,3.70,,,
NKC210422-N-1,13,363.63,12.65,7.27,523.07,276.20,0.93,,,
,,,,,,,,,,
