,,Data Provided by:,,,,,,,,
,,SOEST Laboratory for ,,,,,,,,
,,Analtyical Biogeochemistry (S-LAB),,,,,,,,
,,University of Hawaii at Manoa ,,,,,,,,
,,1000 Pope Rd,,,,,,,,
,,"Honolulu, HI 96822",,,,,,,,
,,808-956-5878,,,,,,,,
,,,,,,,,,,
,,Date Samples Received:,,12/16/20,,,,,,
,,,,,,,,,,
,,Project:,MNMRC,Project: Hui O Ka Wai Ola,,,,,,
,,,,,,,,,,
Sample,Sample,Total N,Total P,Phosphate,Silicate,N+N,Ammonia,,,
ID,Number,µg/L,µg/L,µg/L,µg/L,µg/L,µg/L,,,
NKN201208-N-1,1,162.39,9.45,6.75,611.10,64.50,4.60,,,
KWP201208-N-1,2,250.41,12.24,11.86,1785.49,111.12,12.90,,,
KKS201208-N-1,3,152.04,9.72,7.23,499.24,43.60,6.02,,,
KKP201208-N-1,4,160.04,9.60,7.05,433.09,58.43,4.27,,,
KCP201208-N-1,5,247.28,16.01,14.36,887.44,139.31,32.92,,,
WKD201209-N-1,6,110.18,9.41,5.48,193.87,32.18,1.05,,,
WKB201209-N-1,7,97.82,6.96,3.42,73.20,10.88,1.68,,,
WUL201209-N-1,8,167.31,7.92,4.88,224.22,87.20,1.58,,,
MMB201209-N-1,9,120.21,9.15,5.90,187.39,40.09,<0.28,,,
MAN201209-N-1,10,108.20,7.73,4.64,128.63,4.37,2.15,,,
MAS201209-N-1,11,94.11,8.99,6.87,111.11,10.69,2.83,,,
NMH201210-N-1,12,119.23,11.12,7.21,354.42,44.17,5.63,,,
NMC201210-N-1,13,298.07,11.78,8.30,475.64,205.46,4.29,,,
NHP201210-N-1,14,370.29,10.62,7.50,542.34,124.76,9.40,,,
NKP201210-N-1,15,84.48,7.59,3.32,106.68,3.75,<0.28,,,
NKC201210-N-1,16,223.80,7.75,4.88,357.59,148.98,13.07,,,
