,,Data Provided by:,,,,,,,,
,,SOEST Laboratory for ,,,,,,,,
,,Analtyical Biogeochemistry (S-LAB),,,,,,,,
,,University of Hawaii at Manoa ,,,,,,,,
,,1000 Pope Rd,,,,,,,,
,,"Honolulu, HI 96822",,,,,,,,
,,808-956-5878,,,,,,,,
,,,,,,,,,,
,,Date Samples Received:,,2/24/22,SM76,,,,,
,,,,,,,,,,
,,Project:,MNMRC,Project: Hui O Ka Wai Ola,,,,,,
,,,,,,,,,,
Sample,Sample,Total N,Total P,Phosphate,Silicate,N+N,Ammonia,,,
ID,Number,µg/L,µg/L,µg/L,µg/L,µg/L,µg/L,,,
NKN220215-N-1,1,183.86,14.07,11.42,899.81,62.31,13.02,,,
KWP220215-N-1,2,114.85,11.26,9.32,429.17,11.22,6.71,,,
KKS220215-N-1,3,156.31,10.01,7.34,590.28,51.03,9.64,,,
KKP220215-N-1,4,148.60,10.06,6.45,265.88,34.20,10.36,,,
KCP220216-N-1,5,185.78,12.74,11.86,401.94,82.27,11.56,,,
MMB220216-N-1,6,104.29,9.20,6.34,295.49,11.26,3.62,,,
MAN220216-N-1,7,105.30,7.84,4.65,165.35,3.87,7.14,,,
MAS220216-N-1,8,102.73,8.91,5.61,252.43,9.63,3.62,,,
NMH220217-N-1,9,128.74,8.97,6.49,274.61,33.49,22.40,,,
NMC220217-N-1,10,205.37,11.52,9.15,431.40,99.90,14.13,,,
NHP220217-N-1,11,127.13,8.16,5.38,230.46,36.28,11.65,,,
NKP220217-N-1,12,87.17,8.41,6.47,1234.55,1.11,5.58,,,
NKC220217-N-1,13,213.20,9.70,6.54,352.93,127.35,3.84,,,
,,,,,,,,,,
