,,Data Provided by:,,,,,,,,
,,SOEST Laboratory for ,,,,,,,,
,,Analtyical Biogeochemistry (S-LAB),,,,,,,,
,,University of Hawaii at Manoa ,,,,,,,,
,,1000 Pope Rd,,,,,,,,
,,"Honolulu, HI 96822",,,,,,,,
,,808-956-5878,,,,,,,,
,,,,,,,,,,
,,Date Samples Received:,,9/22/22,SM86,,,,,
,,,,,,,,,,
,,Project:,MNMRC,Project: Hui O Ka Wai Ola,,,,,,
,,,,,,,,,,
Sample,Sample,Total N,Total P,Phosphate,Silicate,N+N,Ammonia,,,
ID,Number,µg/L,µg/L,µg/L,µg/L,µg/L,µg/L,,,
NKN220913-N-1,1,185.87,13.57,12.40,1298.31,83.45,3.18,,,
KWP220913-N-1,2,140.44,12.08,8.31,384.26,22.91,5.93,,,
KKS220913-N-1,3,183.38,14.39,13.53,931.54,71.02,7.80,,,
KKP220913-N-1,4,157.68,12.55,9.38,221.52,22.27,8.49,,,
KCP220914-N-1,5,694.81,60.73,58.41,2175.12,367.84,162.35,,,
MMB220914-N-1,6,98.71,10.02,4.73,127.98,9.71,0.50,,,
MAN220914-N-1,7,121.56,8.59,2.83,103.37,4.52,3.55,,,
MAS220914-N-1,8,102.19,8.29,4.83,125.54,9.46,4.73,,,
NMH220915-N-1,9,121.69,9.08,5.86,341.25,39.27,7.19,,,
NMC220915-N-1,10,188.91,13.53,8.29,404.66,59.86,8.31,,,
NHP220915-N-1,11,125.04,9.70,5.83,320.33,40.88,3.03,,,
NKP220915-N-1,12,97.66,7.69,3.46,57.92,1.42,0.68,,,
NKC220915-N-1,13,124.67,7.10,2.67,208.19,23.91,0.99,,,
,,,,,,,,,,
