Organization ID	Monitoring Location ID	Monitoring Location Name	Activity ID	Activity Start Date	Activity Type	Media	Media Subdivision	Result UID	Characteristic	Fraction	Statistic	Value	Unit	Value Type	Detection Condition	Biological Intent	Taxon Name	Status	Last Changed
HUIWAIOLA_WQX	PFF	505 Front Street	PFF160615:FM:PS:DO:	06-15-2016	Field Msr/Obs	Water		864973262	Dissolved oxygen (DO)			6.27	mg/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	PFF	505 Front Street	PFF160615:FM:PS:DO:	06-15-2016	Field Msr/Obs	Water		864973263	Dissolved oxygen saturation			94.7	%	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	PFF	505 Front Street	PFF160615:FM:WB:	06-15-2016	Field Msr/Obs	Water		864973264	Turbidity			2.89	NTU	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	PFF	505 Front Street	PFF160615:FM:PS:PH:	06-15-2016	Field Msr/Obs	Water		864973265	pH			8.05	None	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	PFF	505 Front Street	PFF160615:SR:WB:	06-15-2016	Sample-Routine	Water		864973266	"Total Nitrogen, mixed forms"	"Filtered, field"		65.90	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	PFF	505 Front Street	PFF160615:SR:WB:	06-15-2016	Sample-Routine	Water		864973267	"Total Phosphorus, mixed forms"	"Filtered, field"		17.64	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	PFF	505 Front Street	PFF160615:SR:WB:	06-15-2016	Sample-Routine	Water		864973268	Orthophosphate	"Filtered, field"		7.82	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	PFF	505 Front Street	PFF160615:SR:WB:	06-15-2016	Sample-Routine	Water		864973269	Silicate	"Filtered, field"		461.59	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	PFF	505 Front Street	PFF160615:SR:WB:	06-15-2016	Sample-Routine	Water		864973270	Nitrate + Nitrite	"Filtered, field"		2.70	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	PFF	505 Front Street	PFF160615:SR:WB:	06-15-2016	Sample-Routine	Water		864973271	Ammonium	"Filtered, field"		1.84	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	PLH	Lindsey Hale	PLH160615:FM:PS:TS:	06-15-2016	Field Msr/Obs	Water		864973272	"Temperature, water"			26.8	deg C	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	PLH	Lindsey Hale	PLH160615:FM:PS:TS:	06-15-2016	Field Msr/Obs	Water		864973273	Salinity			28.1	ppt	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	PLH	Lindsey Hale	PLH160615:FM:PS:DO:	06-15-2016	Field Msr/Obs	Water		864973274	Dissolved oxygen (DO)			6.57	mg/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	PLH	Lindsey Hale	PLH160615:FM:PS:DO:	06-15-2016	Field Msr/Obs	Water		864973275	Dissolved oxygen saturation			99.6	%	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	PLH	Lindsey Hale	PLH160615:FM:WB:	06-15-2016	Field Msr/Obs	Water		864973276	Turbidity			2.80	NTU	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	PLH	Lindsey Hale	PLH160615:FM:PS:PH:	06-15-2016	Field Msr/Obs	Water		864973277	pH			7.99	None	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	PLH	Lindsey Hale	PLH160615:SR:WB:	06-15-2016	Sample-Routine	Water		864973278	"Total Nitrogen, mixed forms"	"Filtered, field"		90.04	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	PLH	Lindsey Hale	PLH160615:SR:WB:	06-15-2016	Sample-Routine	Water		864973279	"Total Phosphorus, mixed forms"	"Filtered, field"		14.32	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	PLH	Lindsey Hale	PLH160615:SR:WB:	06-15-2016	Sample-Routine	Water		864973280	Orthophosphate	"Filtered, field"		6.22	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	PLH	Lindsey Hale	PLH160615:SR:WB:	06-15-2016	Sample-Routine	Water		864973281	Silicate	"Filtered, field"		169.92	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	PLH	Lindsey Hale	PLH160615:SR:WB:	06-15-2016	Sample-Routine	Water		864973282	Nitrate + Nitrite	"Filtered, field"		2.79	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	PLH	Lindsey Hale	PLH160615:SR:WB:	06-15-2016	Sample-Routine	Water		864973283	Ammonium	"Filtered, field"		2.89	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	PLT	Lahaina Town	PLT160615:FM:PS:TS:	06-15-2016	Field Msr/Obs	Water		864973284	"Temperature, water"			27.2	deg C	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	PLT	Lahaina Town	PLT160615:FM:PS:TS:	06-15-2016	Field Msr/Obs	Water		864973285	Salinity			28.2	ppt	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	PLT	Lahaina Town	PLT160615:FM:PS:DO:	06-15-2016	Field Msr/Obs	Water		864973286	Dissolved oxygen (DO)			6.72	mg/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	PLT	Lahaina Town	PLT160615:FM:PS:DO:	06-15-2016	Field Msr/Obs	Water		864973287	Dissolved oxygen saturation			102.4	%	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	PLT	Lahaina Town	PLT160615:FM:WB:	06-15-2016	Field Msr/Obs	Water		864973288	Turbidity			2.91	NTU	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	PLT	Lahaina Town	PLT160615:FM:PS:PH:	06-15-2016	Field Msr/Obs	Water		864973289	pH			8.09	None	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	PLT	Lahaina Town	PLT160615:SR:WB:	06-15-2016	Sample-Routine	Water		864973290	"Total Nitrogen, mixed forms"	"Filtered, field"		72.13	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	PLT	Lahaina Town	PLT160615:SR:WB:	06-15-2016	Sample-Routine	Water		864973291	"Total Phosphorus, mixed forms"	"Filtered, field"		11.00	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	PLT	Lahaina Town	PLT160615:SR:WB:	06-15-2016	Sample-Routine	Water		864973292	Orthophosphate	"Filtered, field"		5.58	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	PLT	Lahaina Town	PLT160615:SR:WB:	06-15-2016	Sample-Routine	Water		864973293	Silicate	"Filtered, field"		125.36	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	PLT	Lahaina Town	PLT160615:SR:WB:	06-15-2016	Sample-Routine	Water		864973294	Nitrate + Nitrite	"Filtered, field"		4.24	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	PLT	Lahaina Town	PLT160615:SR:WB:	06-15-2016	Sample-Routine	Water		864973295	Ammonium	"Filtered, field"		2.57	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OSF	Olowalu Shore Front	OSF160615:FM:PS:TS:	06-15-2016	Field Msr/Obs	Water		864973296	"Temperature, water"			27.4	deg C	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OSF	Olowalu Shore Front	OSF160615:FM:PS:TS:	06-15-2016	Field Msr/Obs	Water		864973297	Salinity			29.6	ppt	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OSF	Olowalu Shore Front	OSF160615:FM:PS:DO:	06-15-2016	Field Msr/Obs	Water		864973298	Dissolved oxygen (DO)			6.94	mg/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OSF	Olowalu Shore Front	OSF160615:FM:PS:DO:	06-15-2016	Field Msr/Obs	Water		864973299	Dissolved oxygen saturation			106.1	%	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OSF	Olowalu Shore Front	OSF160615:FM:WB:	06-15-2016	Field Msr/Obs	Water		864973300	Turbidity			1.19	NTU	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OSF	Olowalu Shore Front	OSF160615:FM:PS:PH:	06-15-2016	Field Msr/Obs	Water		864973301	pH			8.11	None	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OSF	Olowalu Shore Front	OSF160615:SR:WB:	06-15-2016	Sample-Routine	Water		864973302	"Total Nitrogen, mixed forms"	"Filtered, field"		71.07	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OSF	Olowalu Shore Front	OSF160615:SR:WB:	06-15-2016	Sample-Routine	Water		864973303	"Total Phosphorus, mixed forms"	"Filtered, field"		14.41	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OSF	Olowalu Shore Front	OSF160615:SR:WB:	06-15-2016	Sample-Routine	Water		864973304	Orthophosphate	"Filtered, field"		4.85	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OSF	Olowalu Shore Front	OSF160615:SR:WB:	06-15-2016	Sample-Routine	Water		864973305	Silicate	"Filtered, field"		72.90	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OSF	Olowalu Shore Front	OSF160615:SR:WB:	06-15-2016	Sample-Routine	Water		864973306	Nitrate + Nitrite	"Filtered, field"		4.07	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OSF	Olowalu Shore Front	OSF160615:SR:WB:	06-15-2016	Sample-Routine	Water		864973307	Ammonium	"Filtered, field"		2.80	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OCO	Camp Olowalu	OCO160616:FM:PS:TS:	06-16-2016	Field Msr/Obs	Water		864973308	"Temperature, water"			25.3	deg C	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OCO	Camp Olowalu	OCO160616:FM:PS:TS:	06-16-2016	Field Msr/Obs	Water		864973309	Salinity			29.3	ppt	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OCO	Camp Olowalu	OCO160616:FM:PS:DO:	06-16-2016	Field Msr/Obs	Water		864973310	Dissolved oxygen (DO)			6.86	mg/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OCO	Camp Olowalu	OCO160616:FM:PS:DO:	06-16-2016	Field Msr/Obs	Water		864973311	Dissolved oxygen saturation			101.2	%	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OCO	Camp Olowalu	OCO160616:FM:WB:	06-16-2016	Field Msr/Obs	Water		864973312	Turbidity			23.30	NTU	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OCO	Camp Olowalu	OCO160616:FM:PS:PH:	06-16-2016	Field Msr/Obs	Water		864973313	pH			7.96	None	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OCO	Camp Olowalu	OCO160616:SR:WB:	06-16-2016	Sample-Routine	Water		864973314	"Total Nitrogen, mixed forms"	"Filtered, field"		78.22	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OCO	Camp Olowalu	OCO160616:SR:WB:	06-16-2016	Sample-Routine	Water		864973315	"Total Phosphorus, mixed forms"	"Filtered, field"		10.80	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OCO	Camp Olowalu	OCO160616:SR:WB:	06-16-2016	Sample-Routine	Water		864973316	Orthophosphate	"Filtered, field"		7.56	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OCO	Camp Olowalu	OCO160616:SR:WB:	06-16-2016	Sample-Routine	Water		864973317	Silicate	"Filtered, field"		330.61	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OCO	Camp Olowalu	OCO160616:SR:WB:	06-16-2016	Sample-Routine	Water		864973318	Nitrate + Nitrite	"Filtered, field"		5.91	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OCO	Camp Olowalu	OCO160616:SR:WB:	06-16-2016	Sample-Routine	Water		864973319	Ammonium	"Filtered, field"		2.74	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OMM	Mile Marker 14	OMM160616:FM:PS:TS:	06-16-2016	Field Msr/Obs	Water		864973320	"Temperature, water"			25.4	deg C	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OMM	Mile Marker 14	OMM160616:FM:PS:TS:	06-16-2016	Field Msr/Obs	Water		864973321	Salinity			27.7	ppt	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OMM	Mile Marker 14	OMM160616:FM:PS:DO:	06-16-2016	Field Msr/Obs	Water		864973322	Dissolved oxygen (DO)			6.61	mg/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OMM	Mile Marker 14	OMM160616:FM:PS:DO:	06-16-2016	Field Msr/Obs	Water		864973323	Dissolved oxygen saturation			97.8	%	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OMM	Mile Marker 14	OMM160616:FM:WB:	06-16-2016	Field Msr/Obs	Water		864973324	Turbidity			5.48	NTU	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OMM	Mile Marker 14	OMM160616:FM:PS:PH:	06-16-2016	Field Msr/Obs	Water		864973325	pH			7.91	None	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OMM	Mile Marker 14	OMM160616:SR:WB:	06-16-2016	Sample-Routine	Water		864973326	"Total Nitrogen, mixed forms"	"Filtered, field"		107.57	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OMM	Mile Marker 14	OMM160616:SR:WB:	06-16-2016	Sample-Routine	Water		864973327	"Total Phosphorus, mixed forms"	"Filtered, field"		15.37	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OMM	Mile Marker 14	OMM160616:SR:WB:	06-16-2016	Sample-Routine	Water		864973328	Orthophosphate	"Filtered, field"		7.28	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OMM	Mile Marker 14	OMM160616:SR:WB:	06-16-2016	Sample-Routine	Water		864973329	Silicate	"Filtered, field"		451.55	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OMM	Mile Marker 14	OMM160616:SR:WB:	06-16-2016	Sample-Routine	Water		864973330	Nitrate + Nitrite	"Filtered, field"		7.11	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OMM	Mile Marker 14	OMM160616:SR:WB:	06-16-2016	Sample-Routine	Water		864973331	Ammonium	"Filtered, field"		8.69	ug/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OUB	Ukumehame Beach	OUB160616:FM:PS:TS:	06-16-2016	Field Msr/Obs	Water		864973332	"Temperature, water"			25.2	deg C	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OUB	Ukumehame Beach	OUB160616:FM:PS:TS:	06-16-2016	Field Msr/Obs	Water		864973333	Salinity			28.1	ppt	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OUB	Ukumehame Beach	OUB160616:FM:PS:DO:	06-16-2016	Field Msr/Obs	Water		864973334	Dissolved oxygen (DO)			7.00	mg/l	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OUB	Ukumehame Beach	OUB160616:FM:PS:DO:	06-16-2016	Field Msr/Obs	Water		864973335	Dissolved oxygen saturation			103.1	%	Actual				Final	11-27-2020 3:30:51 PM
HUIWAIOLA_WQX	OUB	Ukumehame Beach	OUB160616:FM:WB:	06-16-2016	Field Msr/Obs	Water		864973336	Turbidity			16.87	NTU	Actual				Final	11-27-2020 3:30:52 PM
HUIWAIOLA_WQX	OUB	Ukumehame Beach	OUB160616:FM:PS:PH:	06-16-2016	Field Msr/Obs	Water		864973337	pH			8.06	None	Actual				Final	11-27-2020 3:30:52 PM
