,,Data Provided by:,,,,,,,,
,,SOEST Laboratory for ,,,,,,,,
,,Analtyical Biogeochemistry (S-LAB),,,,,,,,
,,University of Hawaii at Manoa ,,,,,,,,
,,1000 Pope Rd,,,,,,,,
,,"Honolulu, HI 96822",,,,,,,,
,,808-956-5878,,,,,,,,
,,,,,,,,,,
,,Date Samples Received:,,12/7/21,,,,,,
,,,,,,,,,,
,,Project:,MNMRC,Project: Hui O Ka Wai Ola,,,,,,
,,,,,,,,,,
Sample,Sample,Total N,Total P,Phosphate,Silicate,N+N,Ammonia,,,
ID,Number,µg/L,µg/L,µg/L,µg/L,µg/L,µg/L,,,
RNS211130-N-1,1,101.14,10.81,6.40,363.12,16.82,2.17,,,
RPO211130-N-1,2,335.69,14.99,14.65,2190.62,256.69,2.21,,,
RKS211130-N-1,3,97.48,10.69,5.13,345.37,3.92,0.99,,,
RKT211130-N-1,4,94.28,9.47,3.95,118.72,5.29,0.75,,,
RCB211130-N-1,5,106.53,11.85,5.15,374.98,24.57,2.96,,,
RWA211130-N-1,6,99.06,11.93,4.90,515.50,11.73,0.51,,,
PFF211201-N-1,7,85.04,10.84,6.70,505.90,3.32,2.75,,,
PLH211201-N-1,8,113.23,11.12,5.57,408.82,13.25,4.18,,,
PLT211201-N-1,9,98.88,14.95,8.21,477.27,12.72,5.91,,,
OCO211201-N-1,10,97.48,7.70,2.32,271.68,3.09,1.93,,,
OPP211201-N-1,11,87.07,16.87,7.60,110.09,1.18,1.38,,,
RHL211202-N-1,12,102.30,18.20,7.27,358.01,3.94,2.86,,,
RON211202-N-1,13,114.98,31.76,14.54,68.37,2.55,4.10,,,
RFS211202-N-1,14,141.72,19.02,14.68,862.66,65.68,1.56,,,
RKO211202-N-1,15,138.43,13.54,10.79,673.48,53.12,2.78,,,
RKV211202-N-1,16,98.62,12.90,8.76,575.92,20.84,<0.28,,,
,,,,,,,,,,
