,,Data Provided by:,,,,,,,,
,,SOEST Laboratory for ,,,,,,,,
,,Analtyical Biogeochemistry (S-LAB),,,,,,,,
,,University of Hawaii at Manoa ,,,,,,,,
,,1000 Pope Rd,,,,,,,,
,,"Honolulu, HI 96822",,,,,,,,
,,808-956-5878,,,,,,,,
,,,,,,,,,,
,,Date Samples Received:,,8/13/19,,,,,,
,,,,,,,,,,
,,Project:,MNMRC,Project: Hui O Ka Wai Ola,,,,,,
,,,,,,,,,,
Sample,Sample,Total N,Total P,Phosphate,Silicate,N+N,Ammonia,,,
ID,Number,µg/L,µg/L,µg/L,µg/L,µg/L,µg/L,,,
RNS190806-N-1,1 MNMRC,194.43,13.00,10.53,763.29,116.31,4.58,,,
RPO190806-N-1,2 MNMRC,97.13,7.69,5.76,192.55,6.73,13.28,,,
RKS190806-N-1,3 MNMRC,127.91,10.14,8.36,424.22,35.46,6.16,,,
RCB190806-N-1,4 MNMRC,139.68,10.00,8.33,618.35,60.72,4.46,,,
RWA190806-N-1,5 MNMRC,97.86,9.85,7.47,540.56,15.88,1.51,,,
PFF190807-N-1,6 MNMRC,108.51,8.08,5.46,192.87,4.73,1.81,,,
PLH190807-N-1,7 MNMRC,97.56,9.92,8.34,347.36,5.82,0.94,,,
PLT190807-N-1,8 MNMRC,110.37,10.64,9.17,546.92,12.10,13.11,,,
RHL190809-N-1,15 MNMRC,139.31,9.99,7.25,312.65,2.71,49.91,,,
RON190809-N-1,16 MNMRC,96.30,5.87,3.16,129.33,6.16,2.84,,,
RFS190809-N-1,17 MNMRC,133.04,11.73,10.45,645.26,69.58,5.08,,,
RKO190809-N-1,18 MNMRC,143.41,9.53,8.62,640.96,69.92,2.81,,,
RKV190809-N-1,19 MNMRC,93.33,6.54,4.75,233.45,7.08,3.00,,,
