,,Data Provided by:,,,,,,,,
,,SOEST Laboratory for ,,,,,,,,
,,Analtyical Biogeochemistry (S-LAB),,,,,,,,
,,University of Hawaii at Manoa ,,,,,,,,
,,1000 Pope Rd,,,,,,,,
,,"Honolulu, HI 96822",,,,,,,,
,,808-956-5878,,,,,,,,
,,,,,,,,,,
,,Date Samples Received:,,6/17/21,,,,,,
,,,,,,,,,,
,,Project:,MNMRC,Project: Hui O Ka Wai Ola,,,,,,
,,,,,,,,,,
Sample,Sample,Total N,Total P,Phosphate,Silicate,N+N,Ammonia,,,
ID,Number,µg/L,µg/L,µg/L,µg/L,µg/L,µg/L,,,
RNS210608-N-1,1,107.47,10.56,9.97,705.64,36.41,3.38,,,
RPO210608-N-1,2,274.84,11.95,10.20,1557.34,153.61,5.06,,,
RKS210608-N-1,3,99.76,6.23,3.38,200.53,11.82,3.90,,,
RKT210608-N-1,4,79.36,8.13,4.92,126.71,5.58,1.00,,,
RCB210608-N-1,5,124.66,8.83,6.59,545.02,48.59,2.93,,,
RWA210608-N-1,6,110.75,11.90,8.66,650.04,21.98,2.53,,,
PFF210609-N-1,7,96.19,7.24,4.71,217.05,5.11,1.00,,,
PLH210609-N-1,8,86.44,8.50,4.41,243.53,10.00,3.80,,,
PLT210609-N-1,9,92.18,8.31,5.48,537.31,25.66,3.42,,,
OCO210609-N-1,10,80.86,7.02,5.50,403.40,6.77,3.49,,,
OPP210609-N-1,11,75.86,7.95,3.61,311.32,5.40,<0.28,,,
RHL210610-N-1,12,92.40,11.11,8.20,524.98,2.84,4.86,,,
RON210610-N-1,13,77.30,6.12,4.06,214.77,10.76,0.47,,,
RFS210610-N-1,14,125.94,10.88,8.16,515.14,56.32,2.34,,,
RKO210610-N-1,15,182.43,15.29,13.01,583.36,73.76,46.73,,,
RKV210610-N-1,16,108.59,8.76,5.81,568.62,27.02,5.42,,,
