,,Data Provided by:,,,,,,,,
,,SOEST Laboratory for ,,,,,,,,
,,Analtyical Biogeochemistry (S-LAB),,,,,,,,
,,University of Hawaii at Manoa ,,,,,,,,
,,1000 Pope Rd,,,,,,,,
,,"Honolulu, HI 96822",,,,,,,,
,,808-956-5878,,,,,,,,
,,,,,,,,,,
,,Date Samples Received:,,3/11/21,,,,,,
,,,,,,,,,,
,,Project:,MNMRC,Project: Hui O Ka Wai Ola,,,,,,
,,,,,,,,,,
Sample,Sample,Total N,Total P,Phosphate,Silicate,N+N,Ammonia,,,
ID,Number,µg/L,µg/L,µg/L,µg/L,µg/L,µg/L,,,
RNS210223-N-1,1,114.89,11.14,8.73,560.91,24.39,2.02,,,
RPO210223-N-1,2,259.61,14.43,13.17,1072.85,173.28,2.35,,,
RKS210223-N-1,3,97.28,7.71,5.93,253.45,7.20,0.57,,,
RKT210223-N-1,4,103.40,8.20,4.38,75.77,7.37,1.55,,,
RCB210223-N-1,5,264.63,13.38,12.96,1430.45,183.37,1.27,,,
RWA210223-N-1,6,135.50,14.24,12.84,1117.09,35.72,0.98,,,
PFF210224-N-1,7,128.17,10.82,8.84,617.03,8.76,1.46,,,
PLH210224-N-1,8,126.71,10.15,7.89,583.91,27.76,1.30,,,
PLT210224-N-1,9,159.76,10.23,7.69,708.13,47.30,4.42,,,
OCO210224-N-1,10,89.48,6.17,4.83,284.93,8.59,0.87,,,
OPP210224-N-1,11,130.67,7.94,4.49,192.34,7.10,2.03,,,
RHL210225-N-1,12,112.98,12.32,6.45,255.15,5.77,4.50,,,
RON210225-N-1,13,96.10,8.60,5.18,101.26,4.49,<0.28,,,
RFS210225-N-1,14,122.98,11.47,10.02,539.98,40.42,1.62,,,
RKO210225-N-1,15,139.20,12.70,11.44,501.03,44.08,1.20,,,
RKV210225-N-1,16,116.41,10.96,8.22,548.86,26.97,<0.28,,,
