,,Data Provided by:,,,,,,,,
,,SOEST Laboratory for ,,,,,,,,
,,Analtyical Biogeochemistry (S-LAB),,,,,,,,
,,University of Hawaii at Manoa ,,,,,,,,
,,1000 Pope Rd,,,,,,,,
,,"Honolulu, HI 96822",,,,,,,,
,,808-956-5878,,,,,,,,
,,,,,,,,,,
,,Date Samples Received:,,1/4/22,WM98,,,,,
,,,,,,,,,,
,,Project:,MNMRC,Project: Hui O Ka Wai Ola,,,,,,
,,,,,,,,,,
Sample,Sample,Total N,Total P,Phosphate,Silicate,N+N,Ammonia,,,
ID,Number,µg/L,µg/L,µg/L,µg/L,µg/L,µg/L,,,
RNS211228-N-1,1,81.73,9.96,6.38,384.43,10.81,1.83,,,
RPO211228-N-1,2,234.62,16.50,16.00,1914.53,157.28,2.99,,,
RKS211228-N-1,3,78.64,22.49,12.67,186.48,2.56,1.09,,,
RKT211228-N-1,4,79.33,9.10,4.56,119.81,3.69,1.01,,,
RCB211228-N-1,5,138.10,9.51,7.21,698.16,62.80,2.35,,,
RWA211228-N-1,6,87.11,19.21,13.75,641.74,13.99,<0.28,,,
PFF211229-N-1,7,104.64,16.82,15.30,1563.22,6.53,8.10,,,
PLH211229-N-1,8,80.69,7.29,5.23,197.91,3.89,1.76,,,
PLT211229-N-1,9,99.50,8.93,4.28,184.83,4.32,5.33,,,
OCO211229-N-1,10,82.74,6.91,5.25,306.01,5.12,2.28,,,
OPP211229-N-1,11,91.19,11.90,7.18,303.75,9.16,2.38,,,
RHL211230-N-1,12,108.25,9.78,8.50,1047.03,15.24,2.52,,,
RON211230-N-1,13,72.67,7.46,3.46,84.54,2.51,0.47,,,
RFS211230-N-1,14,122.81,13.49,11.97,595.90,47.31,1.53,,,
RKO211230-N-1,15,125.55,13.35,11.93,596.38,54.55,2.92,,,
RKV211230-N-1,16,91.83,11.91,9.37,361.48,11.18,2.66,,,
,,,,,,,,,,
