,,Data Provided by:,,,,,,,,
,,SOEST Laboratory for ,,,,,,,,
,,Analtyical Biogeochemistry (S-LAB),,,,,,,,
,,University of Hawaii at Manoa ,,,,,,,,
,,1000 Pope Rd,,,,,,,,
,,"Honolulu, HI 96822",,,,,,,,
,,808-956-5878,,,,,,,,
,,,,,,,,,,
,,Date Samples Received:,,2/11/21,,,,,,
,,,,,,,,,,
,,Project:,MNMRC,Project: Hui O Ka Wai Ola,,,,,,
,,,,,,,,,,
Sample,Sample,Total N,Total P,Phosphate,Silicate,N+N,Ammonia,,,
ID,Number,µg/L,µg/L,µg/L,µg/L,µg/L,µg/L,,,
RNS210203-N-1,1,106.36,9.17,8.06,489.44,21.63,2.05,,,
RPO210203-N-1,2,433.43,21.70,21.34,3644.02,357.00,2.46,,,
RKS210203-N-1,3,94.81,10.48,6.98,214.58,7.84,0.80,,,
RKT210203-N-1,4,91.32,9.55,7.58,227.36,9.94,<0.28,,,
RCB210203-N-1,5,172.30,13.97,12.51,905.11,92.15,2.21,,,
RWA210203-N-1,6,129.01,13.68,11.68,872.13,33.06,1.47,,,
RHL210203-N-1,7,107.45,9.75,6.00,273.55,5.69,1.91,,,
RON210203-N-1,8,98.49,8.79,4.83,94.32,4.98,0.74,,,
RFS210203-N-1,9,112.60,8.75,6.41,156.67,12.28,3.38,,,
RKO210203-N-1,10,127.08,10.20,9.33,486.54,50.10,0.98,,,
RKV210203-N-1,11,143.79,12.40,10.61,717.45,70.62,1.88,,,
PFF210204-N-1,12,97.72,10.13,7.28,124.29,11.20,1.69,,,
PLH210204-N-1,13,98.36,11.96,9.33,308.06,11.96,2.06,,,
PLT210204-N-1,14,130.41,13.20,11.84,460.10,19.11,7.37,,,
OCO210204-N-1,15,86.57,8.52,6.46,358.33,9.98,2.10,,,
OPP210204-N-1,16,93.98,10.00,8.05,150.54,10.68,3.44,,,
