,,Data Provided by:,,,,,,,,
,,SOEST Laboratory for ,,,,,,,,
,,Analtyical Biogeochemistry (S-LAB),,,,,,,,
,,University of Hawaii at Manoa ,,,,,,,,
,,1000 Pope Rd,,,,,,,,
,,"Honolulu, HI 96822",,,,,,,,
,,808-956-5878,,,,,,,,
,,,,,,,,,,
,,Date Samples Received:,,7/16/20,,,,,,
,,,,,,,,,,
,,Project:,MNMRC,Project: Hui O Ka Wai Ola,,,,,,
,,,,,,,,,,
Sample,Sample,Total N,Total P,Phosphate,Silicate,N+N,Ammonia,,,
ID,Number,µg/L,µg/L,µg/L,µg/L,µg/L,µg/L,,,
RNS200707-N-1,1,139.10,13.39,10.62,782.42,58.58,4.62,,,
RPO200707-N-1,2,612.73,18.77,17.57,2509.46,507.78,4.04,,,
RKS200707-N-1,3,100.42,8.12,4.68,237.79,14.55,2.07,,,
RCB200707-N-1,4,192.10,11.22,9.18,957.46,113.15,3.15,,,
RWA200707-N-1,5,116.28,13.32,11.41,1088.64,35.60,4.50,,,
PFF200708-N-1,6,123.43,13.35,11.69,880.09,9.46,7.29,,,
PLH200708-N-1,7,102.76,13.51,10.99,534.45,14.93,16.26,,,
PLT200708-N-1,8,113.34,9.55,6.97,526.69,19.16,8.06,,,
RHL200710-N-1,9,105.42,9.70,6.23,276.91,5.46,4.85,,,
RKO200710-N-1,10,141.43,11.16,9.86,578.09,65.66,2.06,,,
RKV200710-N-1,11,109.62,8.19,6.51,550.70,31.05,1.69,,,
