,,Data Provided by:,,,,,,,,
,,SOEST Laboratory for ,,,,,,,,
,,Analtyical Biogeochemistry (S-LAB),,,,,,,,
,,University of Hawaii at Manoa ,,,,,,,,
,,1000 Pope Rd,,,,,,,,
,,"Honolulu, HI 96822",,,,,,,,
,,808-956-5878,,,,,,,,
,,,,,,,,,,
,,Date Samples Received:,,9/14/21,,,,,,
,,,,,,,,,,
,,Project:,MNMRC,Project: Hui O Ka Wai Ola,,,,,,
,,,,,,,,,,
Sample,Sample,Total N,Total P,Phosphate,Silicate,N+N,Ammonia,,,
ID,Number,µg/L,µg/L,µg/L,µg/L,µg/L,µg/L,,,
RNS210831-N-1,1,111.46,14.72,8.66,949.26,32.12,4.53,,,
RPO210831-N-1,2,126.48,13.07,4.31,359.02,46.79,1.73,,,
RKS210831-N-1,3,75.58,13.81,4.14,155.00,5.45,1.55,,,
RKT210831-N-1,4,85.35,10.85,1.87,87.10,1.90,0.34,,,
RCB210831-N-1,5,116.31,15.93,5.70,389.53,25.37,3.57,,,
RWA210831-N-1,6,94.44,16.03,6.50,442.21,7.03,1.43,,,
PFF210901-N-1,7,107.30,13.65,7.70,1083.00,4.57,2.62,,,
PLH210901-N-1,8,172.16,9.78,3.15,297.10,3.98,2.33,,,
PLT210901-N-1,9,110.53,9.57,2.58,300.92,6.31,1.00,,,
OCO210901-N-1,10,79.89,7.27,2.18,379.97,1.25,0.59,,,
OPP210901-N-1,11,74.31,6.98,1.22,166.71,1.06,<0.28,,,
RHL210902-N-1,12,121.74,15.81,4.42,327.91,2.42,4.22,,,
RON210902-N-1,13,92.33,9.39,1.37,184.87,4.08,1.38,,,
RFS210902-N-1,14,94.79,21.30,4.41,219.72,13.01,1.84,,,
RKO210902-N-1,15,120.10,11.92,6.15,607.45,46.89,4.24,,,
RKV210902-N-1,16,117.68,15.72,3.01,445.44,11.73,1.70,,,
