,,Data Provided by:,,,,,,,,
,,SOEST Laboratory for ,,,,,,,,
,,Analtyical Biogeochemistry (S-LAB),,,,,,,,
,,University of Hawaii at Manoa ,,,,,,,,
,,1000 Pope Rd,,,,,,,,
,,"Honolulu, HI 96822",,,,,,,,
,,808-956-5878,,,,,,,,
,,,,,,,,,,
,,Date Samples Received:,,11/27/19,,,,,,
,,,,,,,,,,
,,Project:,MNMRC,Project: Hui O Ka Wai Ola,,,,,,
,,,,,,,,,,
Sample,Sample,Total N,Total P,Phosphate,Silicate,N+N,Ammonia,,,
ID,Number,µg/L,µg/L,µg/L,µg/L,µg/L,µg/L,,,
RNS191119-N-1,1,96.73,8.00,3.89,236.24,11.13,1.93,,,
RPO191119-N-1,2,140.58,11.95,8.93,532.31,57.34,1.55,,,
RKS191119-N-1,3,82.93,9.30,4.11,180.41,5.68,0.62,,,
RCB191119-N-1,4,103.61,9.19,4.94,346.39,17.95,1.54,,,
RWA191119-N-1,5,89.01,8.37,4.22,227.55,6.70,0.44,,,
PFF191120-N-1,6,106.29,10.62,7.47,657.75,2.75,3.19,,,
PLH191120-N-1,7,88.60,9.61,6.12,283.64,6.20,1.11,,,
PLT191120-N-1,8,96.60,10.13,6.70,364.81,12.20,1.34,,,
RHL191122-N-1,9,84.86,10.38,7.48,652.20,7.30,3.17,,,
RON191122-N-1,10,76.90,7.81,2.90,143.67,4.56,0.56,,,
RFS191122-N-1,11,131.60,11.44,8.95,612.35,60.23,2.33,,,
RKO191122-N-1,12,135.19,10.58,8.26,520.30,59.19,1.30,,,
RKV191122-N-1,13,99.29,9.83,6.80,549.93,17.58,2.96,,,
