,,Data Provided by:,,,,,,,,
,,SOEST Laboratory for ,,,,,,,,
,,Analtyical Biogeochemistry (S-LAB),,,,,,,,
,,University of Hawaii at Manoa ,,,,,,,,
,,1000 Pope Rd,,,,,,,,
,,"Honolulu, HI 96822",,,,,,,,
,,808-956-5878,,,,,,,,
,,,,,,,,,,
,,Date Samples Received:,,10/7/20,,,,,,
,,,,,,,,,,
,,Project:,MNMRC,Project: Hui O Ka Wai Ola,,,,,,
,,,,,,,,,,
Sample,Sample,Total N,Total P,Phosphate,Silicate,N+N,Ammonia,,,
ID,Number,µg/L,µg/L,µg/L,µg/L,µg/L,µg/L,,,
RNS200929-N-1,1,130.95,13.84,11.09,948.24,44.25,0.91,,,
RPO200929-N-1,2,264.41,13.75,12.48,1238.35,181.59,1.41,,,
RKS200929-N-1,3,110.62,9.13,4.63,180.60,10.14,0.98,,,
RKT200929-N-1,4,101.50,8.56,4.23,142.28,5.92,<0.28,,,
RCB200929-N-1,5,185.21,10.97,6.57,781.22,94.58,1.01,,,
RWA200929-N-1,6,127.77,13.31,9.59,771.02,23.36,0.29,,,
PFF200930-N-1,7,103.92,8.92,5.09,370.36,7.37,3.16,,,
PLH200930-N-1,8,96.17,8.48,5.40,312.98,9.31,<0.28,,,
PLT200930-N-1,9,111.09,6.53,2.62,315.94,17.54,2.37,,,
OSF200930-N-1,10,96.87,7.80,4.19,162.75,6.77,0.62,,,
OCO200930-N-1,11,103.94,6.08,3.50,322.97,8.05,4.92,,,
OPP200930-N-1,12,102.16,6.81,3.19,99.25,5.00,<0.28,,,
RHL201001-N-1,13,121.58,15.20,12.52,717.24,13.81,4.96,,,
RON201001-N-1,14,103.36,9.26,4.24,85.57,6.28,0.98,,,
RFS201001-N-1,15,111.82,11.40,7.71,466.67,29.89,0.87,,,
RKO201001-N-1,16,156.80,13.17,10.02,601.61,65.62,1.82,,,
RKV201001-N-1,17,117.04,8.84,5.40,261.18,15.59,1.52,,,
