,,Data Provided by:,,,,,,,,
,,SOEST Laboratory for ,,,,,,,,
,,Analtyical Biogeochemistry (S-LAB),,,,,,,,
,,University of Hawaii at Manoa ,,,,,,,,
,,1000 Pope Rd,,,,,,,,
,,"Honolulu, HI 96822",,,,,,,,
,,808-956-5878,,,,,,,,
,,,,,,,,,,
,,Date Samples Received:,,4/1/21,,,,,,
,,,,,,,,,,
,,Project:,MNMRC,Project: Hui O Ka Wai Ola,,,,,,
,,,,,,,,,,
Sample,Sample,Total N,Total P,Phosphate,Silicate,N+N,Ammonia,,,
ID,Number,µg/L,µg/L,µg/L,µg/L,µg/L,µg/L,,,
RNS210316-N-1,1,94.56,8.78,4.98,139.06,11.03,0.45,,,
RPO210316-N-1,2,271.99,16.25,15.64,1137.89,186.54,1.34,,,
RKS210316-N-1,3,89.15,9.53,5.91,169.72,7.49,<0.28,,,
RKT210316-N-1,4,93.67,9.52,5.99,98.84,7.46,2.57,,,
RCB210316-N-1,5,259.20,16.50,13.81,1405.28,170.51,1.45,,,
RWA210316-N-1,6,113.91,13.30,12.41,1091.44,35.41,<0.28,,,
PFF210317-N-1,7,94.48,8.33,7.01,393.19,7.90,0.32,,,
PLH210317-N-1,8,99.87,15.79,10.39,454.22,18.54,3.43,,,
PLT210317-N-1,9,114.08,9.71,7.34,435.03,33.74,3.89,,,
OCO210317-N-1,10,86.91,6.59,4.47,240.15,7.43,0.71,,,
OPP210317-N-1,11,98.64,15.02,8.22,433.85,17.63,1.19,,,
RHL210318-N-1,12,122.27,13.97,9.40,756.75,17.24,0.81,,,
RON210318-N-1,13,92.83,11.02,4.49,96.99,6.73,0.48,,,
RFS210318-N-1,14,127.84,9.80,6.23,207.20,18.40,2.21,,,
RKO210318-N-1,15,160.08,14.94,13.44,710.75,86.14,1.83,,,
RKV210318-N-1,16,98.06,10.56,6.93,363.09,9.64,4.37,,,
