,,Data Provided by:,,,,,,,,
,,SOEST Laboratory for ,,,,,,,,
,,Analtyical Biogeochemistry (S-LAB),,,,,,,,
,,University of Hawaii at Manoa ,,,,,,,,
,,1000 Pope Rd,,,,,,,,
,,"Honolulu, HI 96822",,,,,,,,
,,808-956-5878,,,,,,,,
,,,,,,,,,,
,,Date Samples Received:,,10/5/22,WM111,,,,,
,,,,,,,,,,
,,Project:,MNMRC,Project: Hui O Ka Wai Ola,,,,,,
,,,,,,,,,,
Sample,Sample,Total N,Total P,Phosphate,Silicate,N+N,Ammonia,,,
ID,Number,µg/L,µg/L,µg/L,µg/L,µg/L,µg/L,,,
RNS220927-N-1,1,122.38,9.12,8.62,567.21,28.13,2.11,,,
RPO220927-N-1,2,183.38,8.19,6.96,815.87,100.47,3.44,,,
RKS220927-N-1,3,102.90,6.58,4.22,269.40,5.18,7.34,,,
RKT220927-N-1,4,88.47,5.73,3.17,161.60,3.65,1.12,,,
RCB220927-N-1,5,109.37,8.12,5.56,387.24,25.33,1.68,,,
RWA220927-N-1,6,116.81,13.09,12.72,1400.02,35.64,1.21,,,
PFF220928-N-1,7,100.04,7.88,4.99,305.87,2.93,0.84,,,
PLH220928-N-1,8,86.95,9.28,8.30,426.81,5.73,0.30,,,
PLT220928-N-1,9,100.11,7.39,4.84,274.72,5.48,0.55,,,
OCO220928-N-1,10,85.83,4.40,1.98,276.64,2.56,0.67,,,
OPP220928-N-1,11,77.24,5.26,2.43,205.19,1.82,<0.28,,,
RHL220929-N-1,12,116.41,7.32,4.00,194.82,2.84,6.03,,,
RON220929-N-1,13,86.65,5.69,2.57,105.99,2.30,<0.28,,,
RFS220929-N-1,14,97.20,6.91,4.90,157.86,9.13,1.18,,,
RKO220929-N-1,15,107.72,9.69,7.47,311.86,22.03,1.36,,,
RKV220929-N-1,16,114.78,7.32,6.75,443.87,24.01,0.90,,,
