,,Data Provided by:,,,,,,,,
,,SOEST Laboratory for ,,,,,,,,
,,Analtyical Biogeochemistry (S-LAB),,,,,,,,
,,University of Hawaii at Manoa ,,,,,,,,
,,1000 Pope Rd,,,,,,,,
,,"Honolulu, HI 96822",,,,,,,,
,,808-956-5878,,,,,,,,
,,,,,,,,,,
,,Date Samples Received:,,8/17/21,,,,,,
,,,,,,,,,,
,,Project:,MNMRC,Project: Hui O Ka Wai Ola,,,,,,
,,,,,,,,,,
Sample,Sample,Total N,Total P,Phosphate,Silicate,N+N,Ammonia,,,
ID,Number,µg/L,µg/L,µg/L,µg/L,µg/L,µg/L,,,
RNS210810-N-1,1,157.92,22.35,13.96,997.74,48.70,5.08,,,
RPO210810-N-1,2,221.88,22.41,11.68,971.84,128.16,3.41,,,
RKS210810-N-1,3,100.28,11.63,4.87,263.04,12.15,2.41,,,
RKT210810-N-1,4,109.67,13.49,5.89,188.65,3.98,5.76,,,
RCB210810-N-1,5,181.56,16.03,10.07,952.69,92.91,4.19,,,
RWA210810-N-1,6,100.40,18.41,10.21,641.26,16.19,4.19,,,
PFF210811-N-1,7,93.71,13.37,6.31,369.22,3.87,2.68,,,
PLH210811-N-1,8,73.27,8.31,4.79,266.01,3.88,1.79,,,
PLT210811-N-1,9,76.19,9.80,5.35,168.93,3.17,2.45,,,
OCO210811-N-1,10,63.98,6.13,4.16,252.53,2.90,1.96,,,
OPP210811-N-1,11,83.69,11.05,4.70,97.34,2.86,1.25,,,
RHL210812-N-1,12,124.40,10.71,5.87,294.76,2.90,6.29,,,
RON210812-N-1,13,83.94,7.69,3.48,225.62,2.63,1.88,,,
RFS210812-N-1,14,119.23,12.30,7.80,336.79,25.36,3.65,,,
RKO210812-N-1,15,129.05,11.65,7.64,434.35,43.75,3.43,,,
RKV210812-N-1,16,130.86,17.05,8.07,615.39,41.21,3.48,,,
