,,Data Provided by:,,,,,,,,
,,SOEST Laboratory for ,,,,,,,,
,,Analtyical Biogeochemistry (S-LAB),,,,,,,,
,,University of Hawaii at Manoa ,,,,,,,,
,,1000 Pope Rd,,,,,,,,
,,"Honolulu, HI 96822",,,,,,,,
,,808-956-5878,,,,,,,,
,,,,,,,,,,
,,Date Samples Received:,,9/15/22,WM110,,,,,
,,,,,,,,,,
,,Project:,MNMRC,Project: Hui O Ka Wai Ola,,,,,,
,,,,,,,,,,
Sample,Sample,Total N,Total P,Phosphate,Silicate,N+N,Ammonia,,,
ID,Number,µg/L,µg/L,µg/L,µg/L,µg/L,µg/L,,,
RNS220906-N-1,1,137.88,13.12,10.42,998.57,30.54,4.79,,,
RPO220906-N-1,2,285.25,12.71,11.42,1936.64,184.57,4.31,,,
RKS220906-N-1,3,109.11,7.42,4.28,157.54,3.83,7.57,,,
RKT220906-N-1,4,95.75,6.63,3.49,94.13,3.05,2.18,,,
RWA220906-N-1,5,101.87,9.18,6.33,559.92,10.95,2.28,,,
PFF220907-N-1,6,109.48,6.97,2.79,163.28,2.67,0.61,,,
PLH220907-N-1,7,146.05,8.19,4.53,323.90,7.79,6.66,,,
PLT220907-N-1,8,160.34,8.49,5.48,353.80,18.31,12.19,,,
OCO220907-N-1,9,100.06,5.69,3.76,368.37,2.98,3.96,,,
OPP220907-N-1,10,92.52,5.90,2.97,221.17,1.85,0.44,,,
RHL220908-N-1,11,132.09,12.37,7.35,610.45,5.88,10.02,,,
RON220908-N-1,12,109.63,7.94,3.17,143.39,8.28,0.86,,,
RFS220908-N-1,13,121.18,8.86,7.08,389.70,26.86,3.74,,,
RKO220908-N-1,14,131.82,10.18,8.56,653.23,49.79,2.53,,,
RKV220908-N-1,15,123.66,8.46,6.30,593.39,37.02,3.04,,,
